time,load_N,cmod_mm
6.579999923706054688e-01,5.717077331542968750e+02,2.031540381431113929e-01
6.581000089645385742e-01,5.715328826904296875e+02,2.031869932834524661e-01
6.582000255584716797e-01,5.713581085205078125e+02,2.032199483946897089e-01
6.582999825477600098e-01,5.711834411621093750e+02,2.032529183779843152e-01
6.583999991416931152e-01,5.710088500976562500e+02,2.032858734019100666e-01
6.585000157356262207e-01,5.708343353271484375e+02,2.033188284112839028e-01
6.585999727249145508e-01,5.706599121093750000e+02,2.033517833770019934e-01
6.586999893188476562e-01,5.704856109619140625e+02,2.033847382990643382e-01
6.588000059127807617e-01,5.703113708496093750e+02,2.034176931920228526e-01
6.589000225067138672e-01,5.701372528076171875e+02,2.034506480413256213e-01
6.589999794960021973e-01,5.699631958007812500e+02,2.034836028615245596e-01
6.590999960899353027e-01,5.697892456054687500e+02,2.035165576526196674e-01
6.592000126838684082e-01,5.696153717041015625e+02,2.035495124000590295e-01
6.593000292778015137e-01,5.694416046142578125e+02,2.035824671038426459e-01
6.593999862670898438e-01,5.692679138183593750e+02,2.036154217785224319e-01
6.595000028610229492e-01,5.690943298339843750e+02,2.036483764240983874e-01
6.596000194549560547e-01,5.689208526611328125e+02,2.036813161248574033e-01
6.596999764442443848e-01,5.687474060058593750e+02,2.037142706976737827e-01
6.597999930381774902e-01,5.685740814208984375e+02,2.037472103256732225e-01
6.599000096321105957e-01,5.684008483886718750e+02,2.037801648257300258e-01
6.600000262260437012e-01,5.682276916503906250e+02,2.038131043809698895e-01
6.600999832153320312e-01,5.680546417236328125e+02,2.038460588082671165e-01
6.601999998092651367e-01,5.678816986083984375e+02,2.038789982907474041e-01
6.603000164031982422e-01,5.677088012695312500e+02,2.039119526452850550e-01
6.603999733924865723e-01,5.675360412597656250e+02,2.039448920695576817e-01
6.604999899864196777e-01,5.673633422851562500e+02,2.039778314501745626e-01
6.606000065803527832e-01,5.671907348632812500e+02,2.040107708016876131e-01
6.607000231742858887e-01,5.670182189941406250e+02,2.040437250107061118e-01
6.607999801635742188e-01,5.668457794189453125e+02,2.040766642894595861e-01
6.608999967575073242e-01,5.666734466552734375e+02,2.041096035245573148e-01
6.610000133514404297e-01,5.665011901855468750e+02,2.041425427305512130e-01
6.610999703407287598e-01,5.663290405273437500e+02,2.041754818928893656e-01
6.611999869346618652e-01,5.661569519042968750e+02,2.042084210261236876e-01
6.613000035285949707e-01,5.659849700927734375e+02,2.042413601302541792e-01
6.614000201225280762e-01,5.658131103515625000e+02,2.042742842895677313e-01
6.614999771118164062e-01,5.656413116455078125e+02,2.043072233209386468e-01
6.615999937057495117e-01,5.654695892333984375e+02,2.043401623086538166e-01
6.617000102996826172e-01,5.652979583740234375e+02,2.043731012672651559e-01
6.618000268936157227e-01,5.651264190673828125e+02,2.044060252810595557e-01
6.618999838829040527e-01,5.649549713134765625e+02,2.044389641669113189e-01
6.620000004768371582e-01,5.647835998535156250e+02,2.044718881224980578e-01
6.621000170707702637e-01,5.646123352050781250e+02,2.045048269355902448e-01
6.621999740600585938e-01,5.644411773681640625e+02,2.045377508184174076e-01
6.622999906539916992e-01,5.642700653076171875e+02,2.045706895587500185e-01
6.624000072479248047e-01,5.640990447998046875e+02,2.046036133688176051e-01
6.625000238418579102e-01,5.639281463623046875e+02,2.046365371497813612e-01
6.625999808311462402e-01,5.637573394775390625e+02,2.046694757882505655e-01
6.626999974250793457e-01,5.635865783691406250e+02,2.047023994819028303e-01
6.628000140190124512e-01,5.634159088134765625e+02,2.047353231610031798e-01
6.628999710083007812e-01,5.632453918457031250e+02,2.047682467964477837e-01
6.629999876022338867e-01,5.630749053955078125e+02,2.048011703882366419e-01
6.631000041961669922e-01,5.629044952392578125e+02,2.048340939509216696e-01
6.632000207901000977e-01,5.627341918945312500e+02,2.048670174845028669e-01
6.632999777793884277e-01,5.625639801025390625e+02,2.048999409744283184e-01
6.633999943733215332e-01,5.623938598632812500e+02,2.049328644352499396e-01
6.635000109672546387e-01,5.622238006591796875e+02,2.049657878669677302e-01
6.636000275611877441e-01,5.620538787841796875e+02,2.049987112550297752e-01
6.636999845504760742e-01,5.618840026855468750e+02,2.050316197128267959e-01
6.638000011444091797e-01,5.617142486572265625e+02,2.050645430281292647e-01
6.639000177383422852e-01,5.615445556640625000e+02,2.050974663143279031e-01
6.639999747276306152e-01,5.613749237060546875e+02,2.051303746702615172e-01
6.640999913215637207e-01,5.612054290771484375e+02,2.051632978837005794e-01
6.642000079154968262e-01,5.610359954833984375e+02,2.051962061668746173e-01
6.643000245094299316e-01,5.608666687011718750e+02,2.052291293075541034e-01
6.643999814987182617e-01,5.606974334716796875e+02,2.052620375179685652e-01
6.644999980926513672e-01,5.605282745361328125e+02,2.052949606004403904e-01
6.646000146865844727e-01,5.603591766357421875e+02,2.053278687380952761e-01
6.646999716758728027e-01,5.601902008056640625e+02,2.053607768466463313e-01
6.647999882698059082e-01,5.600213165283203125e+02,2.053936998272547498e-01
6.649000048637390137e-01,5.598524475097656250e+02,2.054266078630462289e-01
6.650000214576721191e-01,5.596837310791015625e+02,2.054595158697338775e-01
6.650999784469604492e-01,5.595150756835937500e+02,2.054924238473176956e-01
6.651999950408935547e-01,5.593465270996093750e+02,2.055253317812457681e-01
6.653000116348266602e-01,5.591780853271484375e+02,2.055582396860700101e-01
6.654000282287597656e-01,5.590096893310546875e+02,2.055911475472385064e-01
6.654999852180480957e-01,5.588413848876953125e+02,2.056240553793031722e-01
6.656000018119812012e-01,5.586731872558593750e+02,2.056569631822640076e-01
6.657000184059143066e-01,5.585050659179687500e+02,2.056898709415690973e-01
6.657999753952026367e-01,5.583370056152343750e+02,2.057227637706091627e-01
6.658999919891357422e-01,5.581690521240234375e+02,2.057556714717065915e-01
6.660000085830688477e-01,5.580012054443359375e+02,2.057885791291482747e-01
6.661000251770019531e-01,5.578334350585937500e+02,2.058214718563249335e-01
6.661999821662902832e-01,5.576657257080078125e+02,2.058543794555589557e-01
6.662999987602233887e-01,5.574981231689453125e+02,2.058872870111372322e-01
6.664000153541564941e-01,5.573305969238281250e+02,2.059201796364504844e-01
6.664999723434448242e-01,5.571631622314453125e+02,2.059530871338211000e-01
6.665999889373779297e-01,5.569958343505859375e+02,2.059859796863747761e-01
6.667000055313110352e-01,5.568285217285156250e+02,2.060188722098246217e-01
6.668000221252441406e-01,5.566613616943359375e+02,2.060517796053318307e-01
6.668999791145324707e-01,5.564942932128906250e+02,2.060846720560221002e-01
6.669999957084655762e-01,5.563272705078125000e+02,2.061175644776085392e-01
6.671000123023986816e-01,5.561603698730468750e+02,2.061504568555392325e-01
6.672000288963317871e-01,5.559934997558593750e+02,2.061833641200792044e-01
6.672999858856201172e-01,5.558267669677734375e+02,2.062162564398022369e-01
6.674000024795532227e-01,5.556601104736328125e+02,2.062491487158695236e-01
6.675000190734863281e-01,5.554934844970703125e+02,2.062820409773848951e-01
6.675999760627746582e-01,5.553269958496093750e+02,2.063149331952445209e-01
6.676999926567077637e-01,5.551605682373046875e+02,2.063478253694484010e-01
6.678000092506408691e-01,5.549942626953125000e+02,2.063807026279391721e-01
6.679000258445739746e-01,5.548280029296875000e+02,2.064135947439353913e-01
6.679999828338623047e-01,5.546618652343750000e+02,2.064464868162758648e-01
6.680999994277954102e-01,5.544957885742187500e+02,2.064793788740644231e-01
6.682000160217285156e-01,5.543298187255859375e+02,2.065122559870360419e-01
6.682999730110168457e-01,5.541639251708984375e+02,2.065451479720650241e-01
6.683999896049499512e-01,5.539980926513671875e+02,2.065780399134382606e-01
6.685000061988830566e-01,5.538323364257812500e+02,2.066109169390983880e-01
6.686000227928161621e-01,5.536667022705078125e+02,2.066438088077120483e-01
6.686999797821044922e-01,5.535011444091796875e+02,2.066766857606125996e-01
6.687999963760375977e-01,5.533356323242187500e+02,2.067095775710185990e-01
6.689000129699707031e-01,5.531702423095703125e+02,2.067424544511595741e-01
6.690000295639038086e-01,5.530049438476562500e+02,2.067753313021967188e-01
6.690999865531921387e-01,5.528397216796875000e+02,2.068082230107393116e-01
6.692000031471252441e-01,5.526745452880859375e+02,2.068410998035687953e-01
6.693000197410583496e-01,5.525095062255859375e+02,2.068739765381906182e-01
6.693999767303466797e-01,5.523445434570312500e+02,2.069068532582605258e-01
6.694999933242797852e-01,5.521796417236328125e+02,2.069397299346746877e-01
6.696000099182128906e-01,5.520148162841796875e+02,2.069726065819850191e-01
6.697000265121459961e-01,5.518501129150390625e+02,2.070054832001915202e-01
6.697999835014343262e-01,5.516854553222656250e+02,2.070383597747422755e-01
6.699000000953674316e-01,5.515209045410156250e+02,2.070712363201892003e-01
6.700000166893005371e-01,5.513564453125000000e+02,2.071041128365322948e-01
6.700999736785888672e-01,5.511920623779296875e+02,2.071369893237715587e-01
6.701999902725219727e-01,5.510277252197265625e+02,2.071698657673550770e-01
6.703000068664550781e-01,5.508635101318359375e+02,2.072027272806735709e-01
6.704000234603881836e-01,5.506993560791015625e+02,2.072356036660494283e-01
6.704999804496765137e-01,5.505353088378906250e+02,2.072684800077695400e-01
6.705999970436096191e-01,5.503713378906250000e+02,2.073013414337765425e-01
6.707000136375427246e-01,5.502074432373046875e+02,2.073342177172889933e-01
6.707999706268310547e-01,5.500436401367187500e+02,2.073670790559845045e-01
6.708999872207641602e-01,5.498799285888671875e+02,2.073999552812892944e-01
6.710000038146972656e-01,5.497162780761718750e+02,2.074328165617771447e-01
6.711000204086303711e-01,5.495527038574218750e+02,2.074656927143223584e-01
6.711999773979187012e-01,5.493892517089843750e+02,2.074985539220506325e-01
6.712999939918518066e-01,5.492258605957031250e+02,2.075314151152269915e-01
6.714000105857849121e-01,5.490625000000000000e+02,2.075642762647476047e-01
6.715000271797180176e-01,5.488993072509765625e+02,2.075971522863255814e-01
6.715999841690063477e-01,5.487361602783203125e+02,2.076300133630866185e-01
6.717000007629394531e-01,5.485731048583984375e+02,2.076628744252957404e-01
6.718000173568725586e-01,5.484101257324218750e+02,2.076957354438491166e-01
6.718999743461608887e-01,5.482472076416015625e+02,2.077285964332986623e-01
6.719999909400939941e-01,5.480843963623046875e+02,2.077614573790924624e-01
6.721000075340270996e-01,5.479216766357421875e+02,2.077943183103343472e-01
6.722000241279602051e-01,5.477590026855468750e+02,2.078271791979204863e-01
6.722999811172485352e-01,5.475964660644531250e+02,2.078600400564027950e-01
6.723999977111816406e-01,5.474339294433593750e+02,2.078929008857812732e-01
6.725000143051147461e-01,5.472715148925781250e+02,2.079257467703428119e-01
6.725999712944030762e-01,5.471092376708984375e+02,2.079586075415136293e-01
6.726999878883361816e-01,5.469469451904296875e+02,2.079914682835806161e-01
6.728000044822692871e-01,5.467847595214843750e+02,2.080243140953825787e-01
6.729000210762023926e-01,5.466226348876953125e+02,2.080571747792419046e-01
6.729999780654907227e-01,5.464605407714843750e+02,2.080900354485493153e-01
6.730999946594238281e-01,5.462985687255859375e+02,2.081228960887528956e-01
6.732000112533569336e-01,5.461366729736328125e+02,2.081557566853007302e-01
6.733000278472900391e-01,5.459748382568359375e+02,2.081886023515835404e-01
6.733999848365783691e-01,5.458131256103515625e+02,2.082214629044756293e-01
6.735000014305114746e-01,5.456514282226562500e+02,2.082543234137119725e-01
6.736000180244445801e-01,5.454898376464843750e+02,2.082871838938444853e-01
6.736999750137329102e-01,5.453283081054687500e+02,2.083200294291600585e-01
6.737999916076660156e-01,5.451668853759765625e+02,2.083528898510849103e-01
6.739000082015991211e-01,5.450055541992187500e+02,2.083857502293540165e-01
6.740000247955322266e-01,5.448442840576171875e+02,2.084185956919100136e-01
6.740999817848205566e-01,5.446831054687500000e+02,2.084514560119714588e-01
6.741999983787536621e-01,5.445219879150390625e+02,2.084843014017678797e-01
6.743000149726867676e-01,5.443609619140625000e+02,2.085171616490697488e-01
6.743999719619750977e-01,5.442000122070312500e+02,2.085500069806585088e-01
6.744999885559082031e-01,5.440391540527343750e+02,2.085828671843046322e-01
6.746000051498413086e-01,5.438783874511718750e+02,2.086157124431338161e-01
6.747000217437744141e-01,5.437176513671875000e+02,2.086485725740203634e-01
6.747999787330627441e-01,5.435570220947265625e+02,2.086814177746418864e-01
6.748999953269958496e-01,5.433964691162109375e+02,2.087142629461595789e-01
6.750000119209289551e-01,5.432360076904296875e+02,2.087471080885734409e-01
6.751000285148620605e-01,5.430756072998046875e+02,2.087799680884927511e-01
6.751999855041503906e-01,5.429153137207031250e+02,2.088128131581470370e-01
6.753000020980834961e-01,5.427550659179687500e+02,2.088456582132494077e-01
6.754000186920166016e-01,5.425949401855468750e+02,2.088785032246960327e-01
6.754999756813049316e-01,5.424348449707031250e+02,2.089113482070388272e-01
6.755999922752380371e-01,5.422748565673828125e+02,2.089441931602777913e-01
6.757000088691711426e-01,5.421149444580078125e+02,2.089770380698610097e-01
6.758000254631042480e-01,5.419551239013671875e+02,2.090098829648923129e-01
6.758999824523925781e-01,5.417953338623046875e+02,2.090427278162678704e-01
6.759999990463256836e-01,5.416356658935546875e+02,2.090755726530915126e-01
6.761000156402587891e-01,5.414760742187500000e+02,2.091084025450982153e-01
6.761999726295471191e-01,5.413165588378906250e+02,2.091412473091622815e-01
6.762999892234802246e-01,5.411571197509765625e+02,2.091740920441225171e-01
6.764000058174133301e-01,5.409977722167968750e+02,2.092069218342658132e-01
6.765000224113464355e-01,5.408385009765625000e+02,2.092397665110183880e-01
6.765999794006347656e-01,5.406792602539062500e+02,2.092726111441152170e-01
6.766999959945678711e-01,5.405201568603515625e+02,2.093054408614989370e-01
6.768000125885009766e-01,5.403611297607421875e+02,2.093382854363881052e-01
6.769000291824340820e-01,5.402021484375000000e+02,2.093711150810122490e-01
6.769999861717224121e-01,5.400432891845703125e+02,2.094039595976937562e-01
6.771000027656555176e-01,5.398844604492187500e+02,2.094367891841102391e-01
6.772000193595886230e-01,5.397257537841796875e+02,2.094696187414228916e-01
6.772999763488769531e-01,5.395670928955078125e+02,2.095024631707929075e-01
6.773999929428100586e-01,5.394085235595703125e+02,2.095352926553459838e-01
6.775000095367431641e-01,5.392500610351562500e+02,2.095681221107952297e-01
6.776000261306762695e-01,5.390916290283203125e+02,2.096009515516925603e-01
6.776999831199645996e-01,5.389332733154296875e+02,2.096337809489341453e-01
6.777999997138977051e-01,5.387750244140625000e+02,2.096666103170718998e-01
6.779000163078308105e-01,5.386168518066406250e+02,2.096994396561058238e-01
6.779999732971191406e-01,5.384587707519531250e+02,2.097322689660359174e-01
6.780999898910522461e-01,5.383007202148437500e+02,2.097650982468621805e-01
6.782000064849853516e-01,5.381427917480468750e+02,2.097979274840326980e-01
6.783000230789184570e-01,5.379849395751953125e+02,2.098307567066513002e-01
6.783999800682067871e-01,5.378271179199218750e+02,2.098635858856141567e-01
6.784999966621398926e-01,5.376694335937500000e+02,2.098964150500250980e-01
6.786000132560729980e-01,5.375117797851562500e+02,2.099292441707802936e-01
6.786999702453613281e-01,5.373542327880859375e+02,2.099620583612704650e-01
6.787999868392944336e-01,5.371967468261718750e+02,2.099948874238179997e-01
6.789000034332275391e-01,5.370393676757812500e+02,2.100277164572617039e-01
6.790000200271606445e-01,5.368820800781250000e+02,2.100605305604403839e-01
6.790999770164489746e-01,5.367247924804687500e+02,2.100933595356764272e-01
