# step, mean_h_oliver[mm], min_h_oliver[mm], max_h_oliver[mm]
7047, 2.071814e+00, 6.412022e-01, 6.373774e+00
7048, 2.071815e+00, 6.412048e-01, 6.373774e+00
7049, 2.071815e+00, 6.412074e-01, 6.373774e+00
7050, 2.071815e+00, 6.412100e-01, 6.373774e+00
7051, 2.071816e+00, 6.412126e-01, 6.373774e+00
7052, 2.071816e+00, 6.412153e-01, 6.373774e+00
7053, 2.071817e+00, 6.412179e-01, 6.373774e+00
7054, 2.071817e+00, 6.412205e-01, 6.373774e+00
7055, 2.071817e+00, 6.412231e-01, 6.373774e+00
7056, 2.071817e+00, 6.412257e-01, 6.373774e+00
7057, 2.071816e+00, 6.412283e-01, 6.373774e+00
7058, 2.071816e+00, 6.412310e-01, 6.373774e+00
7059, 2.071815e+00, 6.412336e-01, 6.373774e+00
7060, 2.071814e+00, 6.412362e-01, 6.373774e+00
7061, 2.071814e+00, 6.412388e-01, 6.373774e+00
7062, 2.071813e+00, 6.412415e-01, 6.373774e+00
7063, 2.071813e+00, 6.412441e-01, 6.373774e+00
7064, 2.071812e+00, 6.412467e-01, 6.373774e+00
7065, 2.071812e+00, 6.412494e-01, 6.373774e+00
7066, 2.071811e+00, 6.412520e-01, 6.373774e+00
7067, 2.071811e+00, 6.412547e-01, 6.373774e+00
7068, 2.071810e+00, 6.412573e-01, 6.373774e+00
7069, 2.071810e+00, 6.412600e-01, 6.373774e+00
7070, 2.071810e+00, 6.412626e-01, 6.373774e+00
7071, 2.071809e+00, 6.412653e-01, 6.373774e+00
7072, 2.071809e+00, 6.412679e-01, 6.373774e+00
7073, 2.071809e+00, 6.412706e-01, 6.373774e+00
7074, 2.071808e+00, 6.412732e-01, 6.373774e+00
7075, 2.071808e+00, 6.412759e-01, 6.373774e+00
7076, 2.071808e+00, 6.412785e-01, 6.373774e+00
7077, 2.071807e+00, 6.412812e-01, 6.373774e+00
7078, 2.071807e+00, 6.412839e-01, 6.373774e+00
7079, 2.071807e+00, 6.412865e-01, 6.373774e+00
7080, 2.071807e+00, 6.412892e-01, 6.373774e+00
7081, 2.071806e+00, 6.412919e-01, 6.373774e+00
7082, 2.071806e+00, 6.412945e-01, 6.373774e+00
7083, 2.071806e+00, 6.412972e-01, 6.373774e+00
7084, 2.071806e+00, 6.412999e-01, 6.373774e+00
7085, 2.071805e+00, 6.413026e-01, 6.373774e+00
7086, 2.071805e+00, 6.413053e-01, 6.373774e+00
7087, 2.071805e+00, 6.413079e-01, 6.373774e+00
7088, 2.071805e+00, 6.413106e-01, 6.373774e+00
7089, 2.071805e+00, 6.413133e-01, 6.373774e+00
7090, 2.071805e+00, 6.413160e-01, 6.373774e+00
7091, 2.071805e+00, 6.413187e-01, 6.373774e+00
7092, 2.071805e+00, 6.413214e-01, 6.373774e+00
7093, 2.071805e+00, 6.413241e-01, 6.373774e+00
7094, 2.071805e+00, 6.413268e-01, 6.373774e+00
7095, 2.071805e+00, 6.413295e-01, 6.373774e+00
7096, 2.071805e+00, 6.413322e-01, 6.373774e+00
7097, 2.071805e+00, 6.413349e-01, 6.373774e+00
7098, 2.071805e+00, 6.413376e-01, 6.373774e+00
7099, 2.071805e+00, 6.413403e-01, 6.373774e+00
7100, 2.071805e+00, 6.413430e-01, 6.373774e+00
7101, 2.071805e+00, 6.413457e-01, 6.373774e+00
7102, 2.071806e+00, 6.413484e-01, 6.373774e+00
7103, 2.071806e+00, 6.413512e-01, 6.373774e+00
7104, 2.071806e+00, 6.413539e-01, 6.373774e+00
7105, 2.071806e+00, 6.413566e-01, 6.373774e+00
7106, 2.071806e+00, 6.413593e-01, 6.373774e+00
7107, 2.071806e+00, 6.413620e-01, 6.373774e+00
7108, 2.071806e+00, 6.413648e-01, 6.373774e+00
7109, 2.071807e+00, 6.413675e-01, 6.373774e+00
7110, 2.071807e+00, 6.413702e-01, 6.373774e+00
7111, 2.071807e+00, 6.413730e-01, 6.373774e+00
7112, 2.071807e+00, 6.413757e-01, 6.373774e+00
7113, 2.071807e+00, 6.413784e-01, 6.373774e+00
7114, 2.071808e+00, 6.413812e-01, 6.373774e+00
7115, 2.071808e+00, 6.413839e-01, 6.373774e+00
7116, 2.071808e+00, 6.413867e-01, 6.373774e+00
7117, 2.071809e+00, 6.413894e-01, 6.373774e+00
7118, 2.071809e+00, 6.413921e-01, 6.373774e+00
7119, 2.071809e+00, 6.413949e-01, 6.373774e+00
7120, 2.071810e+00, 6.413976e-01, 6.373774e+00
7121, 2.071810e+00, 6.414004e-01, 6.373774e+00
7122, 2.071810e+00, 6.414032e-01, 6.373774e+00
7123, 2.071811e+00, 6.414059e-01, 6.373774e+00
7124, 2.071811e+00, 6.414087e-01, 6.373774e+00
7125, 2.071812e+00, 6.414114e-01, 6.373774e+00
7126, 2.071812e+00, 6.414142e-01, 6.373774e+00
7127, 2.071813e+00, 6.414170e-01, 6.373774e+00
7128, 2.071813e+00, 6.414197e-01, 6.373774e+00
7129, 2.071814e+00, 6.414225e-01, 6.373774e+00
7130, 2.071814e+00, 6.414253e-01, 6.373774e+00
7131, 2.071815e+00, 6.414280e-01, 6.373774e+00
7132, 2.071815e+00, 6.414308e-01, 6.373774e+00
7133, 2.071816e+00, 6.414336e-01, 6.373774e+00
7134, 2.071817e+00, 6.414364e-01, 6.373774e+00
7135, 2.071817e+00, 6.414392e-01, 6.373774e+00
7136, 2.071818e+00, 6.414419e-01, 6.373774e+00
7137, 2.071819e+00, 6.414447e-01, 6.373774e+00
7138, 2.071820e+00, 6.414475e-01, 6.373774e+00
7139, 2.071820e+00, 6.414503e-01, 6.373774e+00
7140, 2.071821e+00, 6.414531e-01, 6.373774e+00
7141, 2.071822e+00, 6.414559e-01, 6.373774e+00
7142, 2.071821e+00, 6.414587e-01, 6.373774e+00
7143, 2.071821e+00, 6.414615e-01, 6.373774e+00
7144, 2.071821e+00, 6.414643e-01, 6.373774e+00
7145, 2.071821e+00, 6.414671e-01, 6.373774e+00
7146, 2.071820e+00, 6.414699e-01, 6.373774e+00
7147, 2.071820e+00, 6.414727e-01, 6.373774e+00
7148, 2.071820e+00, 6.414755e-01, 6.373774e+00
7149, 2.071820e+00, 6.414783e-01, 6.373774e+00
7150, 2.071820e+00, 6.414811e-01, 6.373774e+00
7151, 2.071820e+00, 6.414839e-01, 6.373774e+00
7152, 2.071819e+00, 6.414867e-01, 6.373774e+00
7153, 2.071819e+00, 6.414896e-01, 6.373774e+00
7154, 2.071819e+00, 6.414924e-01, 6.373774e+00
7155, 2.071819e+00, 6.414952e-01, 6.373774e+00
7156, 2.071819e+00, 6.414980e-01, 6.373774e+00
7157, 2.071819e+00, 6.415008e-01, 6.373774e+00
7158, 2.071819e+00, 6.415037e-01, 6.373774e+00
7159, 2.071818e+00, 6.415065e-01, 6.373774e+00
7160, 2.071818e+00, 6.415093e-01, 6.373774e+00
7161, 2.071818e+00, 6.415122e-01, 6.373774e+00
7162, 2.071818e+00, 6.415150e-01, 6.373774e+00
7163, 2.071818e+00, 6.415178e-01, 6.373774e+00
7164, 2.071818e+00, 6.415207e-01, 6.373774e+00
7165, 2.071818e+00, 6.415235e-01, 6.373774e+00
7166, 2.071818e+00, 6.415263e-01, 6.373774e+00
7167, 2.071818e+00, 6.415292e-01, 6.373774e+00
7168, 2.071818e+00, 6.415320e-01, 6.373774e+00
7169, 2.071817e+00, 6.415349e-01, 6.373774e+00
7170, 2.071817e+00, 6.415377e-01, 6.373774e+00
7171, 2.071817e+00, 6.415406e-01, 6.373774e+00
7172, 2.071817e+00, 6.415434e-01, 6.373774e+00
7173, 2.071817e+00, 6.415463e-01, 6.373774e+00
7174, 2.071817e+00, 6.415492e-01, 6.373774e+00
7175, 2.071817e+00, 6.415520e-01, 6.373774e+00
7176, 2.071817e+00, 6.415549e-01, 6.373774e+00
7177, 2.071817e+00, 6.415577e-01, 6.373774e+00
7178, 2.071817e+00, 6.415606e-01, 6.373774e+00
7179, 2.071817e+00, 6.415635e-01, 6.373774e+00
7180, 2.071817e+00, 6.415663e-01, 6.373774e+00
7181, 2.071817e+00, 6.415692e-01, 6.373774e+00
7182, 2.071817e+00, 6.415721e-01, 6.373774e+00
7183, 2.071817e+00, 6.415750e-01, 6.373774e+00
7184, 2.071817e+00, 6.415778e-01, 6.373774e+00
7185, 2.071817e+00, 6.415807e-01, 6.373774e+00
7186, 2.071817e+00, 6.415836e-01, 6.373774e+00
7187, 2.071817e+00, 6.415865e-01, 6.373774e+00
7188, 2.071817e+00, 6.415894e-01, 6.373774e+00
7189, 2.071817e+00, 6.415923e-01, 6.373774e+00
7190, 2.071817e+00, 6.415951e-01, 6.373774e+00
7191, 2.071817e+00, 6.415980e-01, 6.373774e+00
7192, 2.071817e+00, 6.416009e-01, 6.373774e+00
7193, 2.071817e+00, 6.416038e-01, 6.373774e+00
7194, 2.071818e+00, 6.416067e-01, 6.373774e+00
7195, 2.071818e+00, 6.416096e-01, 6.373774e+00
7196, 2.071818e+00, 6.416125e-01, 6.373774e+00
7197, 2.071818e+00, 6.416154e-01, 6.373774e+00
7198, 2.071818e+00, 6.416183e-01, 6.373774e+00
7199, 2.071818e+00, 6.416212e-01, 6.373774e+00
7200, 2.071818e+00, 6.416241e-01, 6.373774e+00
7201, 2.071818e+00, 6.416270e-01, 6.373774e+00
7202, 2.071819e+00, 6.416300e-01, 6.373774e+00
7203, 2.071819e+00, 6.416329e-01, 6.373774e+00
7204, 2.071819e+00, 6.416358e-01, 6.373774e+00
7205, 2.071819e+00, 6.416387e-01, 6.373774e+00
7206, 2.071819e+00, 6.416416e-01, 6.373774e+00
7207, 2.071820e+00, 6.416445e-01, 6.373774e+00
7208, 2.071820e+00, 6.416475e-01, 6.373774e+00
7209, 2.071820e+00, 6.416504e-01, 6.373774e+00
7210, 2.071820e+00, 6.416533e-01, 6.373774e+00
7211, 2.071821e+00, 6.416562e-01, 6.373774e+00
7212, 2.071821e+00, 6.416592e-01, 6.373774e+00
7213, 2.071821e+00, 6.416621e-01, 6.373774e+00
7214, 2.071821e+00, 6.416650e-01, 6.373774e+00
7215, 2.071822e+00, 6.416680e-01, 6.373774e+00
7216, 2.071822e+00, 6.416709e-01, 6.373774e+00
7217, 2.071822e+00, 6.416739e-01, 6.373774e+00
7218, 2.071823e+00, 6.416768e-01, 6.373774e+00
7219, 2.071823e+00, 6.416797e-01, 6.373774e+00
7220, 2.071823e+00, 6.416827e-01, 6.373774e+00
7221, 2.071824e+00, 6.416856e-01, 6.373774e+00
7222, 2.071824e+00, 6.416886e-01, 6.373774e+00
7223, 2.071824e+00, 6.416915e-01, 6.373774e+00
7224, 2.071824e+00, 6.416945e-01, 6.373774e+00
7225, 2.071824e+00, 6.416974e-01, 6.373774e+00
7226, 2.071825e+00, 6.417004e-01, 6.373774e+00
7227, 2.071825e+00, 6.417034e-01, 6.373774e+00
7228, 2.071825e+00, 6.417063e-01, 6.373774e+00
7229, 2.071825e+00, 6.417093e-01, 6.373774e+00
7230, 2.071826e+00, 6.417122e-01, 6.373774e+00
7231, 2.071826e+00, 6.417152e-01, 6.373774e+00
7232, 2.071826e+00, 6.417182e-01, 6.373774e+00
7233, 2.071826e+00, 6.417211e-01, 6.373774e+00
7234, 2.071827e+00, 6.417241e-01, 6.373774e+00
7235, 2.071827e+00, 6.417271e-01, 6.373774e+00
7236, 2.071827e+00, 6.417301e-01, 6.373774e+00
7237, 2.071828e+00, 6.417330e-01, 6.373774e+00
7238, 2.071828e+00, 6.417360e-01, 6.373774e+00
7239, 2.071828e+00, 6.417390e-01, 6.373774e+00
7240, 2.071829e+00, 6.417420e-01, 6.373774e+00
7241, 2.071829e+00, 6.417450e-01, 6.373774e+00
7242, 2.071829e+00, 6.417480e-01, 6.373774e+00
7243, 2.071830e+00, 6.417509e-01, 6.373774e+00
7244, 2.071830e+00, 6.417539e-01, 6.373774e+00
7245, 2.071831e+00, 6.417569e-01, 6.373774e+00
7246, 2.071831e+00, 6.417599e-01, 6.373774e+00
7247, 2.071832e+00, 6.417629e-01, 6.373774e+00
7248, 2.071832e+00, 6.417659e-01, 6.373774e+00
7249, 2.071832e+00, 6.417689e-01, 6.373774e+00
7250, 2.071833e+00, 6.417719e-01, 6.373774e+00
7251, 2.071833e+00, 6.417749e-01, 6.373774e+00
7252, 2.071833e+00, 6.417779e-01, 6.373774e+00
7253, 2.071834e+00, 6.417809e-01, 6.373774e+00
7254, 2.071833e+00, 6.417839e-01, 6.373774e+00
7255, 2.071833e+00, 6.417869e-01, 6.373774e+00
7256, 2.071833e+00, 6.417900e-01, 6.373774e+00
7257, 2.071833e+00, 6.417930e-01, 6.373774e+00
7258, 2.071833e+00, 6.417960e-01, 6.373774e+00
7259, 2.071833e+00, 6.417990e-01, 6.373774e+00
7260, 2.071833e+00, 6.418020e-01, 6.373774e+00
7261, 2.071833e+00, 6.418050e-01, 6.373774e+00
7262, 2.071833e+00, 6.418081e-01, 6.373774e+00
7263, 2.071833e+00, 6.418111e-01, 6.373774e+00
7264, 2.071833e+00, 6.418141e-01, 6.373774e+00
7265, 2.071833e+00, 6.418171e-01, 6.373774e+00
7266, 2.071833e+00, 6.418202e-01, 6.373774e+00
7267, 2.071833e+00, 6.418232e-01, 6.373774e+00
7268, 2.071833e+00, 6.418262e-01, 6.373774e+00
7269, 2.071833e+00, 6.418293e-01, 6.373774e+00
7270, 2.071833e+00, 6.418323e-01, 6.373774e+00
7271, 2.071833e+00, 6.418354e-01, 6.373774e+00
7272, 2.071834e+00, 6.418384e-01, 6.373774e+00
7273, 2.071834e+00, 6.418414e-01, 6.373774e+00
7274, 2.071834e+00, 6.418445e-01, 6.373774e+00
7275, 2.071834e+00, 6.418475e-01, 6.373774e+00
7276, 2.071834e+00, 6.418506e-01, 6.373774e+00
7277, 2.071834e+00, 6.418536e-01, 6.373774e+00
7278, 2.071835e+00, 6.418567e-01, 6.373774e+00
7279, 2.071835e+00, 6.418597e-01, 6.373774e+00
7280, 2.071835e+00, 6.418628e-01, 6.373774e+00
7281, 2.071835e+00, 6.418659e-01, 6.373774e+00
7282, 2.071835e+00, 6.418689e-01, 6.373774e+00
7283, 2.071835e+00, 6.418720e-01, 6.373774e+00
7284, 2.071835e+00, 6.418750e-01, 6.373774e+00
7285, 2.071836e+00, 6.418781e-01, 6.373774e+00
7286, 2.071836e+00, 6.418812e-01, 6.373774e+00
7287, 2.071836e+00, 6.418842e-01, 6.373774e+00
7288, 2.071836e+00, 6.418873e-01, 6.373774e+00
7289, 2.071836e+00, 6.418904e-01, 6.373774e+00
7290, 2.071836e+00, 6.418935e-01, 6.373774e+00
7291, 2.071836e+00, 6.418965e-01, 6.373774e+00
7292, 2.071836e+00, 6.418996e-01, 6.373774e+00
7293, 2.071836e+00, 6.419027e-01, 6.373774e+00
7294, 2.071836e+00, 6.419058e-01, 6.373774e+00
7295, 2.071836e+00, 6.419088e-01, 6.373774e+00
7296, 2.071836e+00, 6.419119e-01, 6.373774e+00
7297, 2.071836e+00, 6.419150e-01, 6.373774e+00
7298, 2.071836e+00, 6.419181e-01, 6.373774e+00
7299, 2.071836e+00, 6.419212e-01, 6.373774e+00
7300, 2.071836e+00, 6.419243e-01, 6.373774e+00
7301, 2.071836e+00, 6.419274e-01, 6.373774e+00
7302, 2.071836e+00, 6.419305e-01, 6.373774e+00
7303, 2.071836e+00, 6.419336e-01, 6.373774e+00
7304, 2.071836e+00, 6.419367e-01, 6.373774e+00
7305, 2.071836e+00, 6.419398e-01, 6.373774e+00
7306, 2.071837e+00, 6.419429e-01, 6.373774e+00
7307, 2.071837e+00, 6.419460e-01, 6.373774e+00
7308, 2.071837e+00, 6.419491e-01, 6.373774e+00
7309, 2.071837e+00, 6.419522e-01, 6.373774e+00
7310, 2.071837e+00, 6.419553e-01, 6.373774e+00
7311, 2.071837e+00, 6.419584e-01, 6.373774e+00
7312, 2.071837e+00, 6.419615e-01, 6.373774e+00
7313, 2.071837e+00, 6.419646e-01, 6.373774e+00
7314, 2.071837e+00, 6.419677e-01, 6.373774e+00
7315, 2.071837e+00, 6.419709e-01, 6.373774e+00
7316, 2.071837e+00, 6.419740e-01, 6.373774e+00
7317, 2.071837e+00, 6.419771e-01, 6.373774e+00
7318, 2.071837e+00, 6.419802e-01, 6.373774e+00
7319, 2.071837e+00, 6.419834e-01, 6.373774e+00
7320, 2.071837e+00, 6.419865e-01, 6.373774e+00
7321, 2.071837e+00, 6.419896e-01, 6.373774e+00
7322, 2.071837e+00, 6.419927e-01, 6.373774e+00
7323, 2.071837e+00, 6.419959e-01, 6.373774e+00
7324, 2.071836e+00, 6.419990e-01, 6.373774e+00
7325, 2.071836e+00, 6.420021e-01, 6.373774e+00
7326, 2.071836e+00, 6.420053e-01, 6.373774e+00
7327, 2.071836e+00, 6.420084e-01, 6.373774e+00
7328, 2.071836e+00, 6.420116e-01, 6.373774e+00
7329, 2.071836e+00, 6.420147e-01, 6.373774e+00
7330, 2.071836e+00, 6.420178e-01, 6.373774e+00
7331, 2.071836e+00, 6.420210e-01, 6.373774e+00
7332, 2.071836e+00, 6.420241e-01, 6.373774e+00
7333, 2.071836e+00, 6.420273e-01, 6.373774e+00
7334, 2.071836e+00, 6.420304e-01, 6.373774e+00
7335, 2.071836e+00, 6.420336e-01, 6.373774e+00
7336, 2.071836e+00, 6.420367e-01, 6.373774e+00
7337, 2.071836e+00, 6.420399e-01, 6.373774e+00
7338, 2.071836e+00, 6.420431e-01, 6.373774e+00
7339, 2.071836e+00, 6.420462e-01, 6.373774e+00
7340, 2.071836e+00, 6.420494e-01, 6.373774e+00
7341, 2.071836e+00, 6.420525e-01, 6.373774e+00
7342, 2.071836e+00, 6.420557e-01, 6.373774e+00
7343, 2.071836e+00, 6.420589e-01, 6.373774e+00
7344, 2.071836e+00, 6.420620e-01, 6.373774e+00
7345, 2.071836e+00, 6.420652e-01, 6.373774e+00
7346, 2.071835e+00, 6.420684e-01, 6.373774e+00
7347, 2.071835e+00, 6.420716e-01, 6.373774e+00
7348, 2.071835e+00, 6.420747e-01, 6.373774e+00
7349, 2.071835e+00, 6.420779e-01, 6.373774e+00
7350, 2.071835e+00, 6.420811e-01, 6.373774e+00
7351, 2.071835e+00, 6.420843e-01, 6.373774e+00
7352, 2.071835e+00, 6.420875e-01, 6.373774e+00
7353, 2.071835e+00, 6.420906e-01, 6.373774e+00
7354, 2.071835e+00, 6.420938e-01, 6.373774e+00
7355, 2.071835e+00, 6.420970e-01, 6.373774e+00
7356, 2.071835e+00, 6.421002e-01, 6.373774e+00
7357, 2.071835e+00, 6.421034e-01, 6.373774e+00
7358, 2.071835e+00, 6.421066e-01, 6.373774e+00
7359, 2.071835e+00, 6.421098e-01, 6.373774e+00
7360, 2.071835e+00, 6.421130e-01, 6.373774e+00
7361, 2.071835e+00, 6.421162e-01, 6.373774e+00
7362, 2.071835e+00, 6.421194e-01, 6.373774e+00
7363, 2.071834e+00, 6.421226e-01, 6.373774e+00
7364, 2.071834e+00, 6.421258e-01, 6.373774e+00
7365, 2.071834e+00, 6.421290e-01, 6.373774e+00
7366, 2.071834e+00, 6.421322e-01, 6.373774e+00
7367, 2.071834e+00, 6.421354e-01, 6.373774e+00
7368, 2.071834e+00, 6.421386e-01, 6.373774e+00
7369, 2.071834e+00, 6.421418e-01, 6.373774e+00
7370, 2.071834e+00, 6.421450e-01, 6.373774e+00
7371, 2.071834e+00, 6.421482e-01, 6.373774e+00
7372, 2.071834e+00, 6.421515e-01, 6.373774e+00
7373, 2.071834e+00, 6.421547e-01, 6.373774e+00
7374, 2.071833e+00, 6.421579e-01, 6.373774e+00
7375, 2.071833e+00, 6.421611e-01, 6.373774e+00
7376, 2.071833e+00, 6.421643e-01, 6.373774e+00
7377, 2.071833e+00, 6.421676e-01, 6.373774e+00
7378, 2.071833e+00, 6.421708e-01, 6.373774e+00
7379, 2.071832e+00, 6.421740e-01, 6.373774e+00
7380, 2.071832e+00, 6.421773e-01, 6.373774e+00
7381, 2.071832e+00, 6.421805e-01, 6.373774e+00
7382, 2.071832e+00, 6.421837e-01, 6.373774e+00
7383, 2.071831e+00, 6.421870e-01, 6.373774e+00
7384, 2.071831e+00, 6.421902e-01, 6.373774e+00
7385, 2.071831e+00, 6.421934e-01, 6.373774e+00
7386, 2.071831e+00, 6.421966e-01, 6.373774e+00
7387, 2.071830e+00, 6.421999e-01, 6.373774e+00
7388, 2.071830e+00, 6.422031e-01, 6.373774e+00
7389, 2.071830e+00, 6.422063e-01, 6.373774e+00
7390, 2.071830e+00, 6.422095e-01, 6.373774e+00
7391, 2.071829e+00, 6.422128e-01, 6.373774e+00
7392, 2.071829e+00, 6.422160e-01, 6.373774e+00
7393, 2.071829e+00, 6.422192e-01, 6.373774e+00
7394, 2.071828e+00, 6.422224e-01, 6.373774e+00
7395, 2.071828e+00, 6.422257e-01, 6.373774e+00
7396, 2.071828e+00, 6.422289e-01, 6.373774e+00
7397, 2.071828e+00, 6.422321e-01, 6.373774e+00
7398, 2.071827e+00, 6.422353e-01, 6.373774e+00
7399, 2.071827e+00, 6.422386e-01, 6.373774e+00
7400, 2.071827e+00, 6.422418e-01, 6.373774e+00
7401, 2.071827e+00, 6.422450e-01, 6.373774e+00
7402, 2.071826e+00, 6.422483e-01, 6.373774e+00
7403, 2.071826e+00, 6.422515e-01, 6.373774e+00
7404, 2.071826e+00, 6.422547e-01, 6.373774e+00
7405, 2.071826e+00, 6.422580e-01, 6.373774e+00
7406, 2.071826e+00, 6.422612e-01, 6.373774e+00
7407, 2.071825e+00, 6.422645e-01, 6.373774e+00
7408, 2.071825e+00, 6.422677e-01, 6.373774e+00
7409, 2.071825e+00, 6.422710e-01, 6.373774e+00
7410, 2.071825e+00, 6.422742e-01, 6.373774e+00
7411, 2.071825e+00, 6.422774e-01, 6.373774e+00
7412, 2.071824e+00, 6.422807e-01, 6.373774e+00
7413, 2.071824e+00, 6.422839e-01, 6.373774e+00
7414, 2.071824e+00, 6.422872e-01, 6.373774e+00
7415, 2.071824e+00, 6.422904e-01, 6.373774e+00
7416, 2.071823e+00, 6.422937e-01, 6.373774e+00
7417, 2.071823e+00, 6.422970e-01, 6.373774e+00
7418, 2.071823e+00, 6.423002e-01, 6.373774e+00
7419, 2.071823e+00, 6.423035e-01, 6.373774e+00
7420, 2.071822e+00, 6.423067e-01, 6.373774e+00
7421, 2.071822e+00, 6.423100e-01, 6.373774e+00
7422, 2.071822e+00, 6.423133e-01, 6.373774e+00
7423, 2.071822e+00, 6.423165e-01, 6.373774e+00
7424, 2.071821e+00, 6.423198e-01, 6.373774e+00
7425, 2.071821e+00, 6.423231e-01, 6.373774e+00
7426, 2.071821e+00, 6.423263e-01, 6.373774e+00
7427, 2.071821e+00, 6.423296e-01, 6.373774e+00
7428, 2.071820e+00, 6.423329e-01, 6.373774e+00
7429, 2.071820e+00, 6.423361e-01, 6.373774e+00
7430, 2.071820e+00, 6.423394e-01, 6.373774e+00
7431, 2.071820e+00, 6.423427e-01, 6.373774e+00
7432, 2.071820e+00, 6.423460e-01, 6.373774e+00
7433, 2.071820e+00, 6.423492e-01, 6.373774e+00
7434, 2.071819e+00, 6.423525e-01, 6.373774e+00
7435, 2.071819e+00, 6.423558e-01, 6.373774e+00
7436, 2.071819e+00, 6.423591e-01, 6.373774e+00
7437, 2.071819e+00, 6.423624e-01, 6.373774e+00
7438, 2.071819e+00, 6.423656e-01, 6.373774e+00
7439, 2.071819e+00, 6.423689e-01, 6.373774e+00
7440, 2.071819e+00, 6.423722e-01, 6.373774e+00
7441, 2.071818e+00, 6.423755e-01, 6.373774e+00
7442, 2.071818e+00, 6.423788e-01, 6.373774e+00
7443, 2.071818e+00, 6.423821e-01, 6.373774e+00
7444, 2.071818e+00, 6.423854e-01, 6.373774e+00
7445, 2.071818e+00, 6.423887e-01, 6.373774e+00
7446, 2.071818e+00, 6.423920e-01, 6.373774e+00
7447, 2.071818e+00, 6.423953e-01, 6.373774e+00
7448, 2.071818e+00, 6.423986e-01, 6.373774e+00
7449, 2.071818e+00, 6.424019e-01, 6.373774e+00
7450, 2.071818e+00, 6.424052e-01, 6.373774e+00
7451, 2.071818e+00, 6.424085e-01, 6.373774e+00
7452, 2.071817e+00, 6.424118e-01, 6.373774e+00
7453, 2.071817e+00, 6.424151e-01, 6.373774e+00
7454, 2.071817e+00, 6.424184e-01, 6.373774e+00
7455, 2.071817e+00, 6.424217e-01, 6.373774e+00
7456, 2.071817e+00, 6.424250e-01, 6.373774e+00
7457, 2.071817e+00, 6.424283e-01, 6.373774e+00
7458, 2.071817e+00, 6.424316e-01, 6.373774e+00
7459, 2.071817e+00, 6.424349e-01, 6.373774e+00
7460, 2.071817e+00, 6.424382e-01, 6.373774e+00
7461, 2.071817e+00, 6.424416e-01, 6.373774e+00
7462, 2.071817e+00, 6.424449e-01, 6.373774e+00
7463, 2.071817e+00, 6.424482e-01, 6.373774e+00
7464, 2.071817e+00, 6.424515e-01, 6.373774e+00
7465, 2.071817e+00, 6.424548e-01, 6.373774e+00
7466, 2.071817e+00, 6.424581e-01, 6.373774e+00
7467, 2.071817e+00, 6.424615e-01, 6.373774e+00
7468, 2.071817e+00, 6.424648e-01, 6.373774e+00
7469, 2.071817e+00, 6.424681e-01, 6.373774e+00
7470, 2.071817e+00, 6.424714e-01, 6.373774e+00
7471, 2.071817e+00, 6.424748e-01, 6.373774e+00
7472, 2.071817e+00, 6.424781e-01, 6.373774e+00
7473, 2.071817e+00, 6.424814e-01, 6.373774e+00
7474, 2.071817e+00, 6.424848e-01, 6.373774e+00
7475, 2.071817e+00, 6.424881e-01, 6.373774e+00
7476, 2.071817e+00, 6.424914e-01, 6.373774e+00
7477, 2.071817e+00, 6.424948e-01, 6.373774e+00
7478, 2.071817e+00, 6.424981e-01, 6.373774e+00
7479, 2.071817e+00, 6.425014e-01, 6.373774e+00
7480, 2.071817e+00, 6.425048e-01, 6.373774e+00
7481, 2.071817e+00, 6.425081e-01, 6.373774e+00
7482, 2.071817e+00, 6.425115e-01, 6.373774e+00
7483, 2.071816e+00, 6.425148e-01, 6.373774e+00
7484, 2.071816e+00, 6.425182e-01, 6.373774e+00
7485, 2.071816e+00, 6.425215e-01, 6.373774e+00
7486, 2.071816e+00, 6.425249e-01, 6.373774e+00
7487, 2.071816e+00, 6.425282e-01, 6.373774e+00
7488, 2.071816e+00, 6.425315e-01, 6.373774e+00
7489, 2.071816e+00, 6.425349e-01, 6.373774e+00
7490, 2.071816e+00, 6.425383e-01, 6.373774e+00
7491, 2.071816e+00, 6.425416e-01, 6.373774e+00
7492, 2.071816e+00, 6.425450e-01, 6.373774e+00
7493, 2.071816e+00, 6.425483e-01, 6.373774e+00
7494, 2.071816e+00, 6.425517e-01, 6.373774e+00
7495, 2.071816e+00, 6.425550e-01, 6.373774e+00
7496, 2.071816e+00, 6.425584e-01, 6.373774e+00
7497, 2.071816e+00, 6.425618e-01, 6.373774e+00
7498, 2.071817e+00, 6.425651e-01, 6.373774e+00
7499, 2.071817e+00, 6.425685e-01, 6.373774e+00
7500, 2.071817e+00, 6.425718e-01, 6.373774e+00
7501, 2.071817e+00, 6.425752e-01, 6.373774e+00
7502, 2.071817e+00, 6.425786e-01, 6.373774e+00
7503, 2.071817e+00, 6.425819e-01, 6.373774e+00
7504, 2.071817e+00, 6.425853e-01, 6.373774e+00
7505, 2.071818e+00, 6.425887e-01, 6.373774e+00
7506, 2.071818e+00, 6.425921e-01, 6.373774e+00
7507, 2.071818e+00, 6.425954e-01, 6.373774e+00
7508, 2.071818e+00, 6.425988e-01, 6.373774e+00
7509, 2.071819e+00, 6.426022e-01, 6.373774e+00
7510, 2.071819e+00, 6.426056e-01, 6.373774e+00
7511, 2.071819e+00, 6.426089e-01, 6.373774e+00
