delta_s_mm,delta_mm,Ps_N,P_N,max_damage,mean_damage,nElem_D_ge_0p005,nElem_D_ge_0p050,nElem_D_ge_0p950,nElem_D_ge_liveThreshold,newton_iterations,relative_residual,mean_h_oliver_mm,min_h_oliver_mm,max_h_oliver_mm,saved_png
0.0326666666666667,0.0544444444444445,5175.57447718597,4875.30258333977,0.999707525942738,0.0658147160323033,1538,1495,959,1538,40,0.0110737462736523,7.47892546244389,1.97783625334446,17.3034851699639,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0098_damageMesh_omega_ge_9p5000em01.png
0.033,0.055,5211.76263962291,4807.07846519624,0.999719148832587,0.065905209618361,1540,1497,962,1540,40,0.0313399819795186,7.47998052646391,1.97990276204356,17.3047847647723,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0099_damageMesh_omega_ge_9p5000em01.png
0.0333333333333333,0.0555555555555556,5248.20994746292,4740.08660735726,0.999730254605346,0.0660002411393607,1545,1498,964,1545,40,0.0316890993355781,7.48092588002577,1.98195055865695,17.3059391929334,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0100_damageMesh_omega_ge_9p5000em01.png
0.0336666666666667,0.0561111111111111,5284.85977270871,4674.38698885468,0.999740870516756,0.0660944298911472,1546,1499,967,1546,40,0.0253767509245666,7.4807600266512,1.98404669596925,17.3078820005198,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0101_damageMesh_omega_ge_9p5000em01.png
0.034,0.0566666666666666,5321.71332240828,4609.95707926076,0.999751021209821,0.0661851844191047,1550,1502,968,1550,40,0.0199317595906883,7.48082009621579,1.9861954241241,17.3105651595145,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0102_damageMesh_omega_ge_9p5000em01.png
0.0343333333333333,0.0572222222222222,5358.79050167911,4546.71487843523,0.999760729865224,0.0662765829533411,1554,1505,972,1554,40,0.131018438081291,7.48117702413171,1.98834682490719,17.3136096709468,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0103_damageMesh_omega_ge_9p5000em01.png
0.0346666666666667,0.0577777777777778,5396.19397490121,4484.29899751393,0.999770017686949,0.0663786829822168,1554,1509,975,1554,40,0.0661102901616619,7.48151511675982,1.9903172609292,17.3154819004055,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0104_damageMesh_omega_ge_9p5000em01.png
0.035,0.0583333333333333,5433.76153103216,4423.15803488043,0.999778906235786,0.066470420153693,1556,1510,975,1556,40,0.0354131204802695,7.48249917072185,1.99236154305828,17.3181046597447,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0105_damageMesh_omega_ge_9p5000em01.png
0.0353333333333333,0.0588888888888889,5471.46991328833,4363.24556957346,0.999787415112731,0.0665594500228788,1560,1511,976,1560,40,0.0220967052824599,7.48345580446922,1.99448923405151,17.3218817321976,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0106_damageMesh_omega_ge_9p5000em01.png
0.0356666666666667,0.0594444444444444,5509.36071290858,4304.4587577386,0.999795562399392,0.0666477281280273,1562,1515,978,1562,40,0.0200399590321636,7.48454489446647,1.99666926104144,17.3261815304789,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0107_damageMesh_omega_ge_9p5000em01.png
0.036,0.06,5547.42930609897,4246.68035021595,0.999803364267784,0.0667354509877798,1564,1517,980,1564,40,0.0181751417328404,7.48535390358068,1.99888756935298,17.330158432434,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0108_damageMesh_omega_ge_9p5000em01.png
0.0363333333333333,0.0605555555555555,5585.69760234898,4189.92602940843,0.99981083835261,0.0668244731709125,1566,1522,981,1566,40,0.0160330391753596,7.48558558728017,2.00113433388243,17.3343771515305,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0109_damageMesh_omega_ge_9p5000em01.png
0.0366666666666667,0.0611111111111111,5624.12010530495,4134.23704175512,0.999818000283792,0.0669100933531206,1568,1524,982,1568,40,0.0113293654061826,7.48542881713113,2.00342350384371,17.3390122647872,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0110_damageMesh_omega_ge_9p5000em01.png
0.037,0.0616666666666667,5662.68426535553,4079.56141497521,0.999824864689979,0.0669944829958345,1571,1525,982,1571,40,0.00741004046972327,7.48573094100324,2.00577648615584,17.3442059357681,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0111_damageMesh_omega_ge_9p5000em01.png
0.0373333333333333,0.0622222222222222,5701.35668272721,4025.87302668755,0.999831445397421,0.0670818271026214,1576,1526,983,1576,40,0.00422886909713638,7.48590554697882,2.00820080664272,17.3499568602589,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0112_damageMesh_omega_ge_9p5000em01.png
0.0376666666666667,0.0627777777777778,5740.11607786777,3973.13306740709,0.999837755612935,0.0671762168488383,1578,1530,985,1578,40,0.00225244971527916,7.48625943057861,2.0106855410341,17.3562321019779,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0113_damageMesh_omega_ge_9p5000em01.png
0.038,0.0633333333333333,5779.00256308841,3921.31400533071,0.999843807595603,0.0672726092730271,1580,1534,986,1580,40,0.00065865089819539,7.48655440603176,2.01323338375767,17.36285766874,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0114_damageMesh_omega_ge_9p5000em01.png
0.0383333333333333,0.0638888888888889,5818.01663742898,3870.34762363739,0.999849612715327,0.0673693737701239,1584,1536,989,1584,40,0.00078419327393231,7.48695257971042,2.01581894114982,17.3692496201608,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0115_damageMesh_omega_ge_9p5000em01.png
0.0386666666666667,0.0644444444444445,5857.15580221228,3820.19882516162,0.999855182327411,0.0674664772100271,1587,1538,991,1587,40,0.000905802769665343,7.48782900153009,2.01841443565606,17.3753129554819,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0116_damageMesh_omega_ge_9p5000em01.png
0.039,0.065,5896.42647200656,3770.90443025306,0.999860527524814,0.0675621587507777,1587,1540,994,1587,40,0.00138099442143247,7.48842768340739,2.02103853038224,17.3815715013638,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0117_damageMesh_omega_ge_9p5000em01.png
0.0393333333333333,0.0655555555555556,5935.82574365965,3722.47725804378,0.999865658298134,0.067653610182128,1587,1543,999,1587,40,0.00159047215946106,7.48866318422688,2.02369665047898,17.38793036102,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0118_damageMesh_omega_ge_9p5000em01.png
0.0396666666666667,0.0661111111111111,5975.36870539249,3674.7824012136,0.999870584039248,0.0677460984719651,1591,1545,1002,1591,40,0.000570321160918041,7.48921013569787,2.02633887797071,17.3939659823559,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0119_damageMesh_omega_ge_9p5000em01.png
0.04,0.0666666666666667,6015.01175329332,3627.82540504665,0.999875314264341,0.0678364183873824,1593,1546,1003,1593,40,0.000709648628980375,7.48968351556725,2.02895570771411,17.4002084418654,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0120_damageMesh_omega_ge_9p5000em01.png
0.0403333333333333,0.0672222222222222,6054.7310883824,3581.61483056108,0.99987985764471,0.0679271226711315,1594,1549,1004,1594,40,0.00361346856121969,7.49034537491204,2.03158031087828,17.4070381117414,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0121_damageMesh_omega_ge_9p5000em01.png
0.0406666666666667,0.0677777777777778,6094.51079903865,3536.1517789741,0.999884222356105,0.0680161287750171,1594,1552,1007,1594,40,0.0100682198786828,7.4907417255138,2.03421837988448,17.4146282006066,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0122_damageMesh_omega_ge_9p5000em01.png
0.041,0.0683333333333333,6134.3590940104,3491.44031006796,0.999888415843267,0.0681044482155874,1595,1554,1010,1595,40,0.00845745392545183,7.49095360843021,2.03691882258532,17.4226625968451,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0123_damageMesh_omega_ge_9p5000em01.png
0.0413333333333333,0.0688888888888889,6174.30285712506,3447.46966101127,0.999892445446251,0.0681914058302713,1597,1555,1011,1597,40,0.00867859121066061,7.4916725929491,2.03962361967501,17.4307364131278,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0124_damageMesh_omega_ge_9p5000em01.png
0.0416666666666667,0.0694444444444444,6214.42196503267,3404.06639796043,0.999896317855907,0.0682858395311755,1601,1555,1011,1601,40,0.00481027476794438,7.49173274570095,2.04227943001964,17.4381915917489,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0125_damageMesh_omega_ge_9p5000em01.png
0.042,0.07,6254.70009768713,3361.28859780345,0.999900039853887,0.0683826896962973,1604,1560,1012,1604,40,0.008743340439898,7.492087303029,2.04488741428535,17.445003793613,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0126_damageMesh_omega_ge_9p5000em01.png
0.0423333333333333,0.0705555555555555,6295.07146861886,3319.05747837956,0.999903618087353,0.0684827136769085,1605,1563,1014,1605,40,0.0206900837813113,7.49265139179264,2.04738220446398,17.4514871557065,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0127_damageMesh_omega_ge_9p5000em01.png
0.0426666666666667,0.0711111111111111,6335.53928924273,3277.4856871627,0.999907058674542,0.0685811614048928,1607,1565,1014,1607,40,0.0159738666247597,7.49295576565156,2.04990039848876,17.4580085099597,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0128_damageMesh_omega_ge_9p5000em01.png
0.043,0.0716666666666667,6376.01156880483,3236.57366486739,0.999910367691006,0.0686785689020643,1609,1566,1014,1609,40,0.00753440667044369,7.49301901773179,2.05246114478559,17.4653524478008,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0129_damageMesh_omega_ge_9p5000em01.png
0.0433333333333333,0.0722222222222222,6416.4738977829,3196.30696512584,0.999913550644443,0.0687727003220136,1610,1567,1015,1610,40,0.00577012555666556,7.49304950333193,2.05262530349886,17.4736858623409,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0130_damageMesh_omega_ge_9p5000em01.png
0.0436666666666667,0.0727777777777778,6456.98941207408,3156.68553087194,0.999916612668659,0.0688631755794321,1610,1569,1015,1610,40,0.00634542626743695,7.49315697557386,2.05045389610439,17.4823464073041,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0131_damageMesh_omega_ge_9p5000em01.png
0.044,0.0733333333333333,6497.54045883542,3117.67745158728,0.99991955889569,0.0689529775441861,1612,1569,1017,1612,40,0.00876487828345995,7.49326158224063,2.04828476384271,17.4913952901417,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0132_damageMesh_omega_ge_9p5000em01.png
0.0443333333333333,0.0738888888888889,6538.14920603885,3079.27839332071,0.999922393931512,0.0690393921232191,1612,1570,1018,1612,40,0.0107364851792604,7.49343872527056,2.04611844225753,17.5007496462616,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0133_damageMesh_omega_ge_9p5000em01.png
0.0446666666666667,0.0744444444444445,6578.80078372405,3041.45876946565,0.999925122307332,0.069122998783698,1613,1570,1020,1613,40,0.0134423206146344,7.49354453269043,2.04395052901274,17.5105582148008,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0134_damageMesh_omega_ge_9p5000em01.png
0.045,0.075,6619.46113200071,3004.19925453999,0.999927748592541,0.0692085553371323,1615,1570,1025,1615,40,0.0164630428287431,7.49368656146279,2.04178619912962,17.5208352580802,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0135_damageMesh_omega_ge_9p5000em01.png
0.0453333333333333,0.0755555555555556,6660.09558290537,2967.49579463162,0.999930276716448,0.069298073443963,1618,1573,1025,1618,40,0.020595769822858,7.49385981893254,2.03964714707073,17.5317093028364,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0136_damageMesh_omega_ge_9p5000em01.png
0.0456666666666667,0.0761111111111111,6700.72121781516,2931.34449013542,0.99993271065143,0.0693906689913284,1620,1578,1029,1620,40,0.0252285796090366,7.49399177487459,2.03753500729837,17.5430719032953,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0137_damageMesh_omega_ge_9p5000em01.png
0.046,0.0766666666666667,6741.40897516557,2895.65182042802,0.999935054126677,0.0694847489980066,1623,1579,1031,1623,40,0.0274000068240103,7.49405396944268,2.03545777578725,17.5545764923812,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0138_damageMesh_omega_ge_9p5000em01.png
0.0463333333333333,0.0772222222222222,6782.02326431623,2860.43184418389,0.999937310840152,0.069581230814053,1623,1581,1031,1623,40,0.0375934794230628,7.49411130431568,2.0333894619912,17.5672217443707,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0139_damageMesh_omega_ge_9p5000em01.png
0.0466666666666667,0.0777777777777778,6822.65614924865,2825.67043597093,0.999939484386349,0.0696772072976625,1628,1582,1032,1628,40,0.0489853828523708,7.49417060568014,2.03131216483188,17.5807211013442,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0140_damageMesh_omega_ge_9p5000em01.png
0.047,0.0783333333333333,6863.25199717538,2791.37110494557,0.999941578165664,0.0697793130358628,1632,1584,1033,1632,40,0.0576542179338326,7.49410449141074,2.02923461028401,17.595047092819,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0141_damageMesh_omega_ge_9p5000em01.png
0.0473333333333333,0.0788888888888888,6903.83669642154,2757.54411060303,0.999943595290155,0.069883882784122,1633,1591,1033,1633,40,0.0664815229509759,7.49406783422342,2.02715734016232,17.6099927399051,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0142_damageMesh_omega_ge_9p5000em01.png
0.0476666666666667,0.0794444444444444,6944.38409382324,2724.17298710491,0.999945538520356,0.0699899609731901,1635,1592,1033,1635,40,0.0537803263779164,7.494046165601,2.02511568857147,17.6255947403166,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0143_damageMesh_omega_ge_9p5000em01.png
0.048,0.08,6984.95769342104,2691.26143912346,0.999947410873928,0.0700918344751045,1635,1594,1036,1635,40,0.0333357754915262,7.49408981586565,2.02308909005749,17.6414762091351,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0144_damageMesh_omega_ge_9p5000em01.png
0.0483333333333333,0.0805555555555556,7025.60438139067,2658.82000893492,0.999949215087064,0.0701890640924673,1637,1594,1036,1637,40,0.0283824797554679,7.49450577482565,2.02108514786789,17.6571629254833,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0145_damageMesh_omega_ge_9p5000em01.png
0.0486666666666667,0.0811111111111111,7066.28362428242,2626.81229502732,0.99995095387054,0.0702885860379531,1639,1595,1037,1639,40,0.0257131620823898,7.49495498411101,2.01910677897643,17.6727826806173,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0146_damageMesh_omega_ge_9p5000em01.png
0.049,0.0816666666666666,7107.01997643437,2595.26619677755,0.999952629745379,0.0703850182073522,1641,1598,1037,1641,40,0.0244351264659421,7.49520033498344,2.01715300625516,17.6882432781715,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0147_damageMesh_omega_ge_9p5000em01.png
0.0493333333333333,0.0822222222222222,7147.79143532996,2564.14532026912,0.999954245136019,0.070480869752484,1642,1598,1038,1642,40,0.0246302825092144,7.49542346676799,2.01522065157772,17.7038408581857,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0148_damageMesh_omega_ge_9p5000em01.png
0.0496666666666667,0.0827777777777778,7188.63198683726,2533.42210910541,0.999955802374033,0.0705783046257225,1645,1600,1040,1645,40,0.0210664113383849,7.49577512103708,2.01331633365724,17.7191320305456,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0149_damageMesh_omega_ge_9p5000em01.png
0.05,0.0833333333333333,7229.49620651569,2503.10434308169,0.99995730372684,0.0706783768944907,1648,1603,1042,1648,40,0.0183278208278139,7.49596507916765,2.01143657894959,17.7343973412896,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0150_damageMesh_omega_ge_9p5000em01.png
0.0503333333333333,0.0838888888888888,7270.41455839694,2473.20650532453,0.999958751333284,0.0707752856991423,1649,1607,1045,1649,40,0.0161914271302592,7.49619326705586,2.00957977079067,17.7495022537654,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0151_damageMesh_omega_ge_9p5000em01.png
0.0506666666666667,0.0844444444444444,7311.31565343798,2443.70636906302,0.999960147258894,0.0708712197843535,1650,1607,1045,1650,40,0.015650957067411,7.49642653486687,2.00774605010473,17.7647857761919,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0152_damageMesh_omega_ge_9p5000em01.png
0.051,0.085,7352.21432465507,2414.60240734761,0.999961493486084,0.0709643973227872,1651,1610,1048,1651,40,0.0166954531778813,7.49655009611837,2.00592910191784,17.7802244894108,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0153_damageMesh_omega_ge_9p5000em01.png
0.0513333333333333,0.0855555555555556,7393.11851256964,2385.88402272287,0.999962791903313,0.0710542922637259,1652,1610,1049,1652,40,0.0144993747744326,7.49670070492034,2.00412481019218,17.7958245423133,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0154_damageMesh_omega_ge_9p5000em01.png
0.0516666666666667,0.0861111111111111,7433.9899292389,2357.51852234827,0.999964044278366,0.0711456665571712,1654,1611,1049,1654,40,0.0246066569156618,7.49680879760687,2.00234068140309,17.8117155390175,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0155_damageMesh_omega_ge_9p5000em01.png
0.052,0.0866666666666667,7474.92974967174,2329.49975552967,0.999965252348649,0.0712362217950003,1654,1612,1050,1654,40,0.0247096805316964,7.49683076822766,2.0005794259043,17.8273780360064,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0156_damageMesh_omega_ge_9p5000em01.png
